"business","name","taxcode","latitude","longitude","routines","reinspects","complaints","inspects","ratio","mean_score","high_risk_violations","interval"
"29312","Peet's Coffee & Tea","H28",37.773348,-122.439147,5,2,0,7,0.4,97.2,0,227
"2932","Il Fornaio Gastronomia Italiana","H26",37.802914,-122.401935,4,3,0,7,0.75,87.5,1.5,341.666666666667
"2933","Castagnola's Restaurant","H26",37.808098,-122.417194,4,5,1,10,1.25,82.5,1,272.666666666667
"2934","Lou's Fish Shack","H26",NA,NA,4,2,0,6,0.5,90.25,0.25,296.333333333333
"2941","Harrington's Bar & Grill","H26",37.793914,-122.398984,4,1,0,5,0.25,88,1.5,317
"29428","Gamine","H24",37.796989,-122.435873,4,4,0,8,1,87.5,0.5,295.666666666667
"29429","The Plant Cafe","H24",37.800407,-122.437796,5,5,0,10,1,87.8,0.6,229
"2943","Tarantino's","H26",37.808138,-122.416654,4,3,0,7,0.75,85.25,0.75,309.666666666667
"2945","New Sun Hong Kong Restaurant","H26",37.797868,-122.407194,6,10,1,17,1.66666666666667,78.6666666666667,1,206.6
"2950","Cathay House","H26",37.792457,-122.406164,3,4,0,7,1.33333333333333,78.6666666666667,0.666666666666667,381
"2951","House of Chen","H26",37.763525,-122.433017,5,3,1,9,0.6,88.8,0.4,172.25
"2952","Rainforest Cafe","H26",37.808323,-122.414668,3,1,1,5,0.333333333333333,95.3333333333333,0,343.5
"2955","CAFFE DELLE STELLE","H26",37.776863,-122.422679,3,5,0,8,1.66666666666667,89,0.333333333333333,412
"2956","Elephant & Castle Pub Restaurant","H26",37.795024,-122.400619,4,4,0,8,1,87,1,247.333333333333
"2957","GOLDEN STATE ADULT DAY HEALTH CARE","H26",37.77439,-122.510053,6,1,0,7,0.166666666666667,99.3333333333333,0,186.8
"29610","Lee's Sandwiches","H26",37.783664,-122.417635,3,3,3,9,1,80.3333333333333,1,248
"2967","CHAYA BRASSERIE SAN FRANCISCO","H26",37.788613,-122.393894,3,1,0,4,0.333333333333333,95,0.333333333333333,375
"2968","RASSELAS","H26",37.783837,-122.432786,3,0,0,3,0,87.6666666666667,0.666666666666667,239.5
"2969","TONG PALACE","H26",37.782673,-122.469239,5,5,4,14,1,83,1,192.75
"2970","Good Earth Cafe","H26",37.795844,-122.405094,5,0,0,5,0,98.8,0,229
"2971","ST MARY'S HOSPITAL CAFETERIA","H26",37.773657,-122.454417,4,0,0,4,0,97.5,0,212.333333333333
"2972","PORTICO","H26",37.774722,-122.406761,2,0,0,2,0,98,0,390
"2973","KOH SAMUI & THE MONKEY","H26",37.779777,-122.394673,5,4,1,10,0.8,90.4,0.8,215
"2974","LEAPING LEMUR CAFE","H26",37.73017,-122.502535,4,1,2,7,0.25,89.5,0.5,240
"2978","JAY N BEE CLUB","H26",37.759348,-122.408257,4,0,0,4,0,93,0,355
"298","Bamboo Restaurant","H24",37.790134,-122.420634,5,2,0,7,0.4,93,0.2,243.5
"2980","PUERTO ALEGRE","H26",37.764148,-122.421855,6,3,5,14,0.5,92.1666666666667,0.5,174.2
"2981","CHENERY PARK RESTAURANT","H26",37.734493,-122.43353,4,2,2,8,0.5,93,0,318.333333333333
"2984","PLAYA AZUL SEAFOOD REST. & BAR","H26",37.743598,-122.421258,4,5,1,10,1.25,91.5,0.5,249.666666666667
"2987","The Penthouse Club & Steakhouse","H26",37.798217,-122.404214,4,2,0,6,0.5,96,0,302.333333333333
"299","YUKOL PLACE THAI CUISINE","H24",37.799287,-122.440624,5,4,1,10,0.8,83.6,1.6,194
"29948","Cafe Venue","H25",37.783074,-122.406922,4,1,0,5,0.25,80.75,1.25,182
"2995","CAFE ROCCO","H26",37.776127,-122.408602,3,0,0,3,0,92.3333333333333,0.333333333333333,387.5
"29950","Mrs. Fields Cookies","H29",37.802479,-122.411234,4,2,0,6,0.5,91.5,0,267.333333333333
"29956","Orchard Garden Hotel","H25",37.790648,-122.405183,4,0,0,4,0,96.5,0,300.666666666667
"2996","PALOMINO EURO-BISTRO","H26",37.789394,-122.390073,5,3,0,8,0.6,91.4,0.6,215.5
"300","SUBWAY","H24",37.794134,-122.423234,5,3,2,10,0.6,94,0,217
"30001","Amici's East Coast Pizzeria","H25",37.799628,-122.437974,6,0,0,6,0,99.3333333333333,0,199.2
"3006","Cafe Venue","H26",37.791275,-122.40201,4,2,1,7,0.5,90,1,298.333333333333
"3008","Sinbad's Pier 2","H26",37.794818,-122.398474,3,5,2,10,1.66666666666667,69,1,381
"3014","Far East Cafe","H26",37.793033,-122.406044,3,2,0,5,0.666666666666667,89.3333333333333,0,428
"3016","R & G Executive Lounge, Inc","H26",37.794154,-122.404765,3,4,3,10,1.33333333333333,77.3333333333333,0.666666666666667,263.5
"3019","Tad's","H26",37.785928,-122.407887,4,4,0,8,1,83.25,0.25,235.333333333333
"302","MOULIN ROUGE","H24",37.786084,-122.417889,4,1,0,5,0.25,94,0,281.666666666667
"3021","Joe's Crab Shack","H26",37.808078,-122.416513,3,5,2,10,1.66666666666667,78.6666666666667,1.33333333333333,377.5
"3025","PEKING RESTAURANT","H26",37.754086,-122.47835,6,2,0,8,0.333333333333333,87.5,0.166666666666667,175
"3028","MY TOFU HOUSE","H26",37.780723,-122.469089,6,2,0,8,0.333333333333333,96.8333333333333,0.166666666666667,184.8
"3029","TENNESSEE GRILL INC","H26",37.742957,-122.478332,6,7,3,16,1.16666666666667,88.1666666666667,0.5,178.6
"3031","Victor's Pizza","H26",37.789944,-122.420595,4,4,1,9,1,84,1,270.666666666667
"3032","CHIPOTLE MEXICAN GRILL","H26",37.787227,-122.400269,3,0,0,3,0,89,1,331.5
"3035","NEW STAR CAFE","H26",37.783778,-122.4143,3,8,0,11,2.66666666666667,74.6666666666667,1.33333333333333,325.5
"3038","TURK & LARKIN DELI","H26",37.782458,-122.416873,3,4,0,7,1.33333333333333,90,0,286
"3043","ST. FRANCIS YACHT CLUB","H26",37.800632,-122.436438,3,1,0,4,0.333333333333333,86.6666666666667,0.333333333333333,349.5
"30478","Kim Huong","H24",37.773043,-122.406567,2,2,0,4,1,85,0,378
"3048","Crustacean","H26",37.790324,-122.420664,4,2,3,9,0.5,86.25,0.75,261.666666666667
"30495","Taqueria Mexico Tipico","H25",37.724945,-122.43455,4,0,0,4,0,92.75,0.25,250.333333333333
"30496","Starbucks Coffee Store","H25",37.784964,-122.404752,6,0,0,6,0,93,0,184.4
"305","PACIFIC CATCH","H24",37.800763,-122.436536,5,1,0,6,0.2,94.4,0,212.75
"3050","Benkyodo Co","H26",37.785994,-122.429925,6,0,0,6,0,96,0,189.4
"3052","CONCORDIA-ARGONAUT","H26",37.786398,-122.421447,4,0,0,4,0,92.5,0,255
"3053","Harris' Restaurant","H26",37.795058,-122.423147,4,0,0,4,0,96,0,286.666666666667
"30532","Roadhouse Cafe","H24",37.730959,-122.39194,4,1,0,5,0.25,94,0,221.666666666667
"3054","McCormick & Kuleto's Seafood Restaunt","H26",37.805427,-122.422854,3,3,1,7,1,84.3333333333333,1,434.5
"3056","Cafe Mason","H26",37.786458,-122.409677,3,3,0,6,1,88,0,353.5
"3059","Las Margaritas","H26",37.807155,-122.419004,3,3,1,7,1,90.3333333333333,0.333333333333333,432
"3061","Ghirardelli Chcocolate Company","H26",37.805427,-122.422854,4,4,0,8,1,90.25,0.25,289.666666666667
"3062","Thai Stick 4.0","H26",37.784859,-122.41995,5,1,0,6,0.2,93,0.2,196.5
"3065","CHA-AM RESTAURANT","H26",37.783738,-122.398918,4,3,0,7,0.75,80,0.5,266
"3066","COCO 500","H26",37.778224,-122.396729,3,0,0,3,0,95.3333333333333,0.666666666666667,350
"3070","FLOWER MARKET CAFE","H26",37.775664,-122.399999,3,0,1,4,0,85.6666666666667,1,347
"3072","HOTEL UTAH SALOON, THE","H26",37.779522,-122.398104,4,3,0,7,0.75,83.75,0.75,293.333333333333
"3073","DELANCEY ST. RESTAURANT","H26",37.783884,-122.388295,4,1,0,5,0.25,100,0,253.666666666667
"3076","Limon Restaurant","H26",37.764437,-122.421885,6,4,5,15,0.666666666666667,90.5,0.5,174
"3079","Grand Views","H26",37.788944,-122.406884,5,0,0,5,0,95.2,0,240
"3080","YAKINIKU HOUSE JUBAN","H26",37.785227,-122.431472,4,1,0,5,0.25,92.25,0.25,216.666666666667
"3082","ONE MARKET RESTAURANT","H26",37.794347,-122.394932,3,1,0,4,0.333333333333333,88.3333333333333,1.33333333333333,319.5
"3084","ITALIAN AMERICAN SOCIAL CLUB","H26",37.721347,-122.436628,3,1,0,4,0.333333333333333,90,0.666666666666667,279.5
"3089","TOKYO EXPRESS - TERIYAKI HOUSE","H26",37.791797,-122.393189,2,1,0,3,0.5,83,1,381
"3090","YANK SING RESTAURANT","H26",37.792577,-122.393992,4,0,1,5,0,99.5,0,264.333333333333
"3091","MARRIOTT HOTEL - B3 EMPLOYEE CAFE","H26",37.784964,-122.404752,6,0,3,9,0,95.6666666666667,0,183.4
"3095","Whitcomb Hotel Bar & Grill","H26",37.778357,-122.415182,4,4,1,9,1,75.5,2,277
"30957","Amelie","H25",37.793067,-122.421146,4,1,0,5,0.25,96.25,0.25,350
"31","Norman's Ice Cream and Freezes","H24",37.807155,-122.419004,2,0,0,2,0,100,0,630
"3100","Eurest Dining Services","H26",37.793487,-122.396012,2,0,0,2,0,98,0,534
"3102","TOWN'S END RESTAURANT & BAKERY","H26",37.781865,-122.388433,4,0,0,4,0,98,0,292.666666666667
"3106","Four Seas Restaurant","H26",37.658324,-122.424496,3,2,0,5,0.666666666666667,84.6666666666667,0,424.5
"3111","The Family","H26",37.789895,-122.408774,4,1,0,5,0.25,95.3333333333333,0,210
"3112","Lori's Diner","H26",37.789228,-122.408844,4,5,0,9,1.25,90.25,0.75,283.666666666667
"3114","Franciscan Crab Restaurant","H26",37.808931,-122.415069,3,1,1,5,0.333333333333333,87.3333333333333,0,348.5
"3115","Yee's Restaurant","H26",37.797292,-122.406914,6,11,0,17,1.83333333333333,67.3333333333333,2,186.4
"3116","Sam's Grill","H26",37.790858,-122.403553,4,2,0,6,0.5,94.25,0.25,311.666666666667
"3118","Hyatt Union Square Main Kitchen","H26",37.788944,-122.406884,5,2,0,7,0.4,88.2,0.2,240
"3120","Cioppino's","H26",37.807854,-122.419124,4,2,1,7,0.5,92,0.5,263
"3121","Le Central Bistro Corp","H26",37.790603,-122.405038,3,2,0,5,0.666666666666667,92.6666666666667,0.666666666666667,328
"3122","Tadich Grill","H26",37.793358,-122.399443,4,1,1,6,0.25,94.5,0.5,277.666666666667
"3123","Les Joulins","H26",NA,NA,3,9,1,13,3,65,1.66666666666667,234.5
"3129","Francisca Club","H26",37.789014,-122.409967,3,1,0,4,0.333333333333333,94.6666666666667,0,291.5
"3130","Pompei's Grotto","H26",37.807957,-122.418274,4,0,0,4,0,94.5,0,342.333333333333
"3133","Brandy Ho's Hunan Food","H26",37.797407,-122.405996,4,2,1,7,0.5,83.5,0.5,236.333333333333
"3134","Lee's Deli","H26",37.793777,-122.398857,4,1,0,5,0.25,93,0.5,319.666666666667
"315","The Posh Bagel","H24",37.760954,-122.434935,4,5,1,10,1.25,90.5,0,235.333333333333
"3150","Bocce Cafe & Restaurant","H26",37.799758,-122.407113,4,5,0,9,1.25,85,0,348
"3151","New Asia Restaurant","H26",37.796808,-122.407964,4,8,0,12,2,55,2.5,303.333333333333
"3155","The Royal Exchange Restaurant Co.","H26",37.794274,-122.399237,4,2,0,6,0.5,95.25,0.25,310.333333333333
"3156","Butterfly Embarcadero","H26",37.806474,-122.405207,3,1,1,5,0.333333333333333,88,0,357
"31568","Taqueria El Sol #2","H24",37.786709,-122.413068,5,6,0,11,1.2,89.6,0,231.25
"3160","Tandoori Mahal","H26",37.796557,-122.405278,5,4,1,10,0.8,83.6,0.8,232.75
"3161","Pier 2620 Hotel Fisherman's Wharf","H26",37.805418,-122.416864,4,1,0,5,0.25,83.5,0.5,291.333333333333
"3164","CAFE COCOMO","H26",37.762056,-122.391659,3,0,0,3,0,95.3333333333333,0,266
"3165","HAN IL KWAN","H26",37.776599,-122.478292,5,4,3,12,0.8,80.6,1,198.25
"3167","MING'S DINER","H26",37.742433,-122.489069,4,4,2,10,1,75,1,307.333333333333
"3168","BASHFUL BULL TOO","H26",37.741788,-122.504781,4,3,1,8,0.75,85.75,0.75,246.333333333333
"3169","Andy's Restaurant","H26",37.758941,-122.48591,3,1,0,4,0.333333333333333,73.3333333333333,2,272.5
"3174","PARK CHOW","H26",37.758941,-122.48591,4,2,3,9,0.5,77.5,2,268
"3175","McDonalds of Stonestown","H26",37.726888,-122.475579,6,0,0,6,0,99,0,196.2
"318","FIRST CUP","H24",37.802454,-122.424854,4,1,0,5,0.25,92.5,0,222
"3183","NEW ERITREA RESTAURANT","H26",37.763964,-122.467639,2,1,0,3,0.5,81.5,0.5,348
"3185","PIRRO'S PIZZERIA","H26",37.742438,-122.490421,3,0,0,3,0,89,1,392
"3186","Schuberts Bakery","H26",37.782893,-122.464948,4,0,0,4,0,98,0,316.333333333333
"3189","MOSCOW & TBILSI BAKERY STORE","H26",37.780439,-122.478982,3,1,0,4,0.333333333333333,85,1,280
"3190","NORIEGA TERIYAKI HOUSE","H26",37.753953,-122.482629,6,3,0,9,0.5,88.3333333333333,0,182.8
"3196","United Irish Cultural Center","H26",37.735943,-122.503086,4,0,0,4,0,94.5,0,284.666666666667
"3198","MUSEUM CAFE","H26",37.785643,-122.401192,3,0,0,3,0,96,0,327
"320","NAPOLI PIZZA RESTAURANT","H24",37.786545,-122.419894,5,0,0,5,0,85.2,0.4,201.75
"3200","YANK SING","H26",37.789867,-122.399462,2,1,0,3,0.5,93,1,437
"3206","PPQ Vietnamese RESTAURANT","H26",37.782068,-122.484432,4,1,1,6,0.25,92.5,0,213.666666666667
"3207","Farallon Restaurant","H26",37.788188,-122.409284,3,2,0,5,0.666666666666667,96,0,309
"3209","HAPPY GARDEN RESTAURANT","H26",37.782733,-122.467979,3,1,1,5,0.333333333333333,75,1.66666666666667,366
"3210","International House of Pancakes","H26",37.807618,-122.413194,4,1,0,5,0.25,92.75,0.25,280.333333333333
"3211","PHO HUYNH HIEP II","H26",37.763503,-122.477748,6,1,1,8,0.166666666666667,92.1666666666667,0.166666666666667,186.4
"3216","House of Donuts/Copper Kettle","H26",37.742438,-122.490301,6,1,0,7,0.166666666666667,94.6666666666667,0,197.6
"3217","MARNEE THAI RESTAURANT","H26",37.758941,-122.48591,4,3,0,7,0.75,71.25,1.75,300.666666666667
"32170","La Torta Gorda","H25",37.752813,-122.408799,3,1,0,4,0.333333333333333,81.3333333333333,1.33333333333333,362.5
"3218","GIORGIO'S PIZZA","H26",37.783073,-122.461009,5,1,1,7,0.2,92.6,0,248.25
"32200","El Gran Taco Loco","H25",37.743767,-122.421158,5,5,0,10,1,86.4,1.2,192.25
"3221","PASQUALES","H26",37.764108,-122.465512,3,2,0,5,0.666666666666667,78.3333333333333,1.66666666666667,266.5
"3222","MEL'S DRIVE-IN","H26",37.781404,-122.454937,5,4,1,10,0.8,87,0.6,177
"3224","CLEMENT RESTAURANT","H26",37.782843,-122.465909,3,3,0,6,1,91.3333333333333,0,412.5
"3229","TOMMYS MEXICAN RESTAURANT","H26",37.780083,-122.483108,5,2,0,7,0.4,84,0.8,206.25
"323","WAYO","H24",37.788609,-122.42213,4,0,0,4,0,98.5,0,222
"3237","LAM HOA THUAN RESTAURANT","H26",37.763274,-122.483179,5,10,3,18,2,78.6,1,209.75
"3241","SHENG KEE BAKERY","H26",37.76344,-122.478648,4,4,3,11,1,83.75,0.75,256
"3248","ST. ANNE'S HOME","H26",37.786797,-122.462552,3,1,0,4,0.333333333333333,97.3333333333333,0,402.5
"325","Mifune Restaurant","H24",37.785457,-122.430317,5,1,0,6,0.2,87.6,0.4,175
"3252","LITTLE JOES PIZZA REST.","H26",37.718359,-122.439655,4,2,0,6,0.5,91.25,0.75,208.666666666667
"3253","S F GOLF CLUB","H26",37.711329,-122.471316,5,0,0,5,0,97.6,0,218
"32556","Seal Rock Inn Restaurant","H24",37.779853,-122.509128,5,0,1,6,0,93.8,0.2,181.75
"32578","Peet's Coffee & Tea","H25",37.793614,-122.396517,4,2,0,6,0.5,98,0,245
"32579","Peet's Coffee & Tea","H25",37.780443,-122.475259,5,0,0,5,0,97.2,0,192
"32595","Osha Thai Restaurant","H26",37.797403,-122.432847,4,5,0,9,1.25,86,0.5,278
"326","TEN ICHI RESTAURANT","H24",37.790333,-122.434144,4,4,0,8,1,85,0.5,246
"3260","KENTUCKY FRIED CHICKEN","H26",37.726337,-122.465031,5,0,2,7,0,96,0,177.75
"3261","AMBROSIA BAKERY","H26",37.731724,-122.473392,5,1,0,6,0.2,94.8,0,209
"3262","VILLA D'ESTE","H26",37.731781,-122.47359,3,2,0,5,0.666666666666667,85,0.333333333333333,272
"32625","Korean Village Restaurant","H25",37.780712,-122.4687,6,3,0,9,0.5,93.3333333333333,0,185.8
"3263","Croatian Cultural Center","H26",37.721776,-122.43894,3,2,0,5,0.666666666666667,94,0.666666666666667,299
"3264","McDONALDS OF OCEAN AVE","H26",37.723733,-122.455455,6,2,0,8,0.333333333333333,95.1666666666667,0.166666666666667,179
"32654","Double Play Bar & Grill","H26",37.765553,-122.410779,4,1,0,5,0.25,84.25,0.25,303
"3267","The Olive Garden Italian","H26",37.728497,-122.475639,5,1,2,8,0.2,96.4,0,235.75
"32671","La Taqueria Guadalajara","H24",37.752512,-122.415109,5,2,1,8,0.4,78.2,1,217.5
"32682","Market Square","H24",37.784128,-122.401533,6,0,0,6,0,98,0,167.8
"32683","MC Coffee","H24",37.784128,-122.401533,6,0,0,6,0,97.3333333333333,0,167.8
"32684","NoBe Cafe","H24",37.784128,-122.401533,6,0,0,6,0,95.6666666666667,0.666666666666667,168.2
"32685","Savor Express","H24",37.784128,-122.401533,6,0,0,6,0,94.6666666666667,0,167.8
"32698","Hunan Cafe #2","H24",37.773438,-122.506651,6,1,0,7,0.166666666666667,82.3333333333333,0.333333333333333,173.6
"32701","La Trappe","H26",37.801888,-122.413133,3,2,0,5,0.666666666666667,88.6666666666667,0,413
"32702","Cafe La Vie","H24",37.776924,-122.424666,3,3,0,6,1,92.6666666666667,0,434.5
"32703","Alcatraz Landing Cafe","H26",37.806474,-122.405207,3,2,2,7,0.666666666666667,93.3333333333333,0,357
"3272","Cigar Bar and Grill","H26",37.797137,-122.403586,3,2,0,5,0.666666666666667,91.6666666666667,0.333333333333333,388.5
"3273","O'Reilly's Irish Pub & Restaurant","H26",37.799468,-122.409573,4,5,1,10,1.25,77,1,238
"32733","Xanath Ice Cream","H24",37.757693,-122.421136,6,1,0,7,0.166666666666667,99,0,176
"32736","Maru Sushi","H25",37.789664,-122.408724,5,5,0,10,1,86,0.4,228
"32738","Gialina","H24",37.733934,-122.434095,4,3,0,7,0.75,95.75,0.25,326.666666666667
"3275","GREAT CITY DELI","H26",37.786324,-122.440114,4,1,0,5,0.25,88.75,0.25,211.333333333333
"3279","BURGER KING 4525","H29",37.785474,-122.433184,5,0,2,7,0,92.4,0,169.25
"328","Miyako","H24",37.783017,-122.432584,5,0,0,5,0,93.6,0,177
"3280","HARRY'S BAR","H26",37.788307,-122.433667,4,3,2,9,0.75,89.75,0.25,293
"32818","Quality Gas For Your Car Arco AM/PM","H28",37.708887,-122.452619,4,0,0,4,0,97,0,226
"3282","CAFE ABIR","H25",37.776838,-122.438563,5,0,1,6,0,95.8,0.2,220.25
"32823","Peet's Coffee & Tea","H25",37.789057,-122.395322,5,0,0,5,0,98.8,0,218.5
"3283","WESTERN PARK APARTMENTS","H26",37.782657,-122.427487,5,0,0,5,0,99.2,0,220.25
"32835","The Pizza Place","H24",37.752933,-122.505619,6,4,0,10,0.666666666666667,92,0,181.4
"32845","Genki Ramen","H26",37.781228,-122.461851,3,1,4,8,0.333333333333333,88,0,311
"3285","Wing Lum Cafe","H26",37.787438,-122.419952,5,3,1,9,0.6,92.6,0.2,226.5
"3286","Super Burrito","H26",37.787998,-122.420117,6,12,0,18,2,81,1.33333333333333,179.2
"32862","Naked Fish Sushi & Lounge Inc","H25",37.800685,-122.43771,5,3,0,8,0.6,90.4,0,234.5
"32872","Sugar Cafe","H25",37.788823,-122.411507,4,2,1,7,0.5,91.5,0,294.666666666667
"32887","Mission Beach Cafe","H25",37.768035,-122.42448,6,8,1,15,1.33333333333333,88,0.666666666666667,166.2
"32925","Papalote","H24",37.752073,-122.420939,6,9,0,15,1.5,87.5,0.833333333333333,172.8
"3294","Toraya","H26",37.785528,-122.430374,2,1,0,3,0.5,90.5,0.5,300
"3296","Granada Hotel Dining Room","H26",37.788168,-122.417154,4,0,3,7,0,97.5,0,271.333333333333
"3298","PASTA POMODORO","H26",37.786344,-122.453698,4,5,1,10,1.25,87.75,0.25,265
"3299","WOK SHOP CAFE","H26",37.78746,-122.421966,5,0,0,5,0,92.4,0,182.25
"32992","Underdog","H24",37.763658,-122.475682,4,2,0,6,0.5,75.5,1.5,310.666666666667
"3300","Broadmoor, The","H26",37.787153,-122.424697,4,0,0,4,0,95.5,0,247.666666666667
"33012","Chiaro Scuro","H26",37.795671,-122.40246,3,4,0,7,1.33333333333333,92.6666666666667,0,339.5
"33014","The Carlisle","H26",37.786108,-122.425764,4,0,2,6,0,94,0.5,217.333333333333
"3302","RUSSIAN CENTER SOCIAL HALL","H26",37.785138,-122.440904,4,0,0,4,0,93.5,0.5,244.333333333333
"3304","Round Table Pizza","H26",37.783025,-122.420954,5,1,0,6,0.2,86.2,0.6,184.25
"33054","Jackson Place Cafe - Kiosk","H24",37.797076,-122.400821,3,0,0,3,0,97.3333333333333,0,323
"33069","Rico Mex, Inc.","H25",37.789737,-122.399622,3,0,0,3,0,93.6666666666667,0.333333333333333,442
"33077","Escape From New York Pizza","H24",37.796254,-122.421864,5,1,0,6,0.2,87.8,0.2,213.5
"33078","Tommy's Joynt","H26",37.785603,-122.421817,3,3,2,8,1,87.6666666666667,0.333333333333333,363.5
"3309","ALBORZ","H26",37.787375,-122.421844,3,3,0,6,1,75.6666666666667,1,333
"33096","Papalote Mexican Grill","H24",37.775813,-122.446047,6,1,2,9,0.166666666666667,91.6666666666667,0.333333333333333,169.4
"33110","Abacus","H24",37.773387,-122.450703,6,1,1,8,0.166666666666667,90.6666666666667,0.333333333333333,167
"33113","Pho Tan Hoa, Inc","H25",37.785446,-122.412972,4,1,0,5,0.25,96,0,232
"33114","Sausalito Cafe #2","H28",37.792414,-122.39702,2,0,0,2,0,97,0,672
"33117","The Elite Cafe","H25",37.788614,-122.433794,4,5,0,9,1.25,86.75,0.75,256.666666666667
"33125","L & L Hawaiian Barbecue","H24",37.790947,-122.404026,4,2,0,6,0.5,94.25,0.25,273.333333333333
"33145","7-Eleven, Store 2231-33006B","H28",37.807888,-122.414027,4,0,0,4,0,92.5,0,242.666666666667
"3315","Williams-Sonoma Grande Cuisine Club","H26",37.805779,-122.425327,3,3,0,6,1,87,1,337
"3316","ROUND TABLE PIZZA","H25",37.800632,-122.436438,5,3,1,9,0.6,93.6,0,207.5
"33160","Mission Bay Cafe","H26",37.770518,-122.386525,5,0,0,5,0,96.4,0,227.75
"3317","Pane e Vino Trattoria","H26",37.798063,-122.427637,4,1,0,5,0.25,90.25,0.25,284.666666666667
"33173","Handy Delicatessen","H28",37.763524,-122.47751,6,1,0,7,0.166666666666667,97.2,0,155.4
"3319","Harry Denton's Rouge","H26",37.795991,-122.421817,4,4,0,8,1,85.25,0.75,279.333333333333
"33190","Gambino's","H24",37.794588,-122.399642,5,3,0,8,0.6,93.4,0.2,265.75
"33198","Subway on Jefferson","H29",37.807923,-122.417887,4,5,2,11,1.25,84.5,1,254.666666666667
"332","Nani's Coffee","H24",37.782173,-122.448527,6,0,0,6,0,100,0,163.2
"33222","San Francisco Soup Company","H24",37.793614,-122.396517,4,2,0,6,0.5,96.25,0.25,263.333333333333
"3323","Swensen's of SF Inc","H26",37.799187,-122.419115,4,1,0,5,0.25,92.75,0.25,236.666666666667
"3324","Buena Vista Cafe","H26",37.806493,-122.420554,3,2,0,5,0.666666666666667,88,0.666666666666667,450
"33247","Hole in the Wall Pizza","H24",37.799664,-122.441015,5,3,0,8,0.6,93.6,0.4,201.5
"3325","Jacks Cannery","H26",37.807155,-122.419004,3,3,0,6,1,82,0,429
"3327","SILVER CLOUD","H26",37.800132,-122.434286,4,2,1,7,0.5,85.75,0.25,253
"33270","Truck","H25",37.766807,-122.415485,3,1,1,5,0.333333333333333,83.6666666666667,0.333333333333333,304.5
"33272","San Francisco Soup Company","H24",37.728497,-122.475639,6,0,0,6,0,100,0,180.8
"3328","Gary Danko","H26",37.805728,-122.420564,3,3,1,7,1,94.6666666666667,0,227
"3329","Lori's Diner","H26",37.805427,-122.422854,3,3,0,6,1,84.6666666666667,0,417
"3331","HARVEY'S","H26",37.760698,-122.435015,4,3,0,7,0.75,87.25,0.25,301.333333333333
"33315","Cafe 101","H29",37.720894,-122.478029,6,1,0,7,0.166666666666667,99.3333333333333,0,191.8
"33319","Gyro King, Inc","H25",37.778743,-122.415607,3,3,4,10,1,77.6666666666667,1,259.5
"3335","The Bell","H26",37.794298,-122.421387,3,5,0,8,1.66666666666667,87,0.333333333333333,404
"3338","La Folie","H26",37.798098,-122.422156,4,1,1,6,0.25,88,0,296.333333333333
"33386","Stella Pastry","H24",37.799065,-122.408355,4,5,0,9,1.25,91.75,0.25,298.333333333333
"33387","Justa Bite","H25",37.801496,-122.411956,4,0,0,4,0,91.5,0,252
"33388","Sushi Kinta","H24",37.794168,-122.396457,4,6,0,10,1.5,90.5,0,234
"33419","Soto Mare","H25",37.799608,-122.408324,4,6,2,12,1.5,85.25,0.25,343
"3343","PERRYS","H26",37.797648,-122.431274,5,1,1,7,0.2,88.2,0.2,214.75
